parent_asin,selection_frequency,quality_tier
B08QT8FSFQ,0.11,low_likelihood
B008O3QNH4,0.1,low_likelihood
B01BMYTCSI,0.1,low_likelihood
B07T8CF4GW,0.1,low_likelihood
B09DGBFYHB,0.1,low_likelihood
B09R6K4HSR,0.1,low_likelihood
B09TP9S88L,0.1,low_likelihood
B0167ZJQG0,0.09,low_likelihood
B01BW0ISD2,0.09,low_likelihood
B06Y1MCJXW,0.09,low_likelihood
B07CLFV4CV,0.09,low_likelihood
B099Z587F8,0.09,low_likelihood
B00Y1DU8U4,0.08,low_likelihood
B07B2J1F3G,0.08,low_likelihood
B07NY2HYLN,0.08,low_likelihood
B08Z6KJT1W,0.08,low_likelihood
B091R6VQTD,0.08,low_likelihood
B0BZYRWQ3Y,0.08,low_likelihood
B000V24Z2Q,0.07,low_likelihood
B00LMWU4ME,0.07,low_likelihood
B00ZAOY9LC,0.07,low_likelihood
B077XJBJVP,0.07,low_likelihood
B07RZQDJPX,0.07,low_likelihood
B091PHWNVG,0.07,low_likelihood
B091QC6QXK,0.07,low_likelihood
B09KMJFVDZ,0.07,low_likelihood
B0BC3MBTQ5,0.07,low_likelihood
B0BZYQC4B5,0.07,low_likelihood
B0C623C7DZ,0.07,low_likelihood
B00HSZ4B46,0.06,low_likelihood
B01KTOS6DY,0.06,low_likelihood
B07MS5NB5Z,0.06,low_likelihood
B07YMMP58W,0.06,low_likelihood
B07ZRR1YP9,0.06,low_likelihood
B081DNWHSN,0.06,low_likelihood
B083L67Y6Z,0.06,low_likelihood
B09GM15VHN,0.06,low_likelihood
B09XBCPQ75,0.06,low_likelihood
B008NYUJ8S,0.05,low_likelihood
B01N1SJO9G,0.05,low_likelihood
B07WYK9NXT,0.05,low_likelihood
B081SSBG6X,0.05,low_likelihood
B08463SSHG,0.05,low_likelihood
B08YQ6XJYD,0.05,low_likelihood
B09B6X5WJW,0.05,low_likelihood
B09BJWZMY5,0.05,low_likelihood
B09J1Z7B28,0.05,low_likelihood
B0C5SZWRKW,0.05,low_likelihood
B00PIMVDQA,0.04,low_likelihood
B018S38P34,0.04,low_likelihood
B01LA7FTO8,0.04,low_likelihood
B01MZYASZ2,0.04,low_likelihood
B01NBPCYI3,0.04,low_likelihood
B07235VY3D,0.04,low_likelihood
B07DQSWHWN,0.04,low_likelihood
B07QSJRS59,0.04,low_likelihood
B082DNSCHK,0.04,low_likelihood
B09GG6ZZXM,0.04,low_likelihood
B09TN9J1BK,0.04,low_likelihood
B0B3HNSP7C,0.04,low_likelihood
B0B4F5LZD5,0.04,low_likelihood
B0B8GQ15NH,0.04,low_likelihood
B0BC7RYD2M,0.04,low_likelihood
B0BGGGHQQJ,0.04,low_likelihood
B0BQY64DN6,0.04,low_likelihood
B0BWNJDWMS,0.04,low_likelihood
B00J7TTKHY,0.03,low_likelihood
B00L867OD6,0.03,low_likelihood
B00TK00J34,0.03,low_likelihood
B018MVBFJ8,0.03,low_likelihood
B01M26Q67O,0.03,low_likelihood
B01M9F8EVL,0.03,low_likelihood
B07H33Y11B,0.03,low_likelihood
B07L8RR5S5,0.03,low_likelihood
B07R6V2GXL,0.03,low_likelihood
B07VV1RV62,0.03,low_likelihood
B07XPRKK7D,0.03,low_likelihood
B08FJH3871,0.03,low_likelihood
B08LV5B8FG,0.03,low_likelihood
B0992F13GP,0.03,low_likelihood
B09BKYS7HX,0.03,low_likelihood
B09H42R691,0.03,low_likelihood
B09KNGNBX8,0.03,low_likelihood
B09X97CZGJ,0.03,low_likelihood
B0BHKVKJ9N,0.03,low_likelihood
B0C3GP1BG9,0.03,low_likelihood
B00O8Z994Q,0.02,low_likelihood
B00TFB72RO,0.02,low_likelihood
B01J5KHY90,0.02,low_likelihood
B06XGGZ1B2,0.02,low_likelihood
B0782YZ6VG,0.02,low_likelihood
B07MYF9NFK,0.02,low_likelihood
B07NPPRRY4,0.02,low_likelihood
B07R7FBWZM,0.02,low_likelihood
B07W9FNWB5,0.02,low_likelihood
B07WHWQ8G6,0.02,low_likelihood
B07YD5CZ5L,0.02,low_likelihood
B0833TNDTM,0.02,low_likelihood
B08936FL4X,0.02,low_likelihood
B08P2P2H7C,0.02,low_likelihood
B08PJMFBQ3,0.02,low_likelihood
B09M89SHLV,0.02,low_likelihood
B09PXGHXJ4,0.02,low_likelihood
B09XTH4FCV,0.02,low_likelihood
B0B5HFPF5J,0.02,low_likelihood
B0B7QFCWPX,0.02,low_likelihood
B0B9FZS52Z,0.02,low_likelihood
B0BFZWZM57,0.02,low_likelihood
B0BXS33FGX,0.02,low_likelihood
B0C68WT6HR,0.02,low_likelihood
B005GWDVC6,0.01,low_likelihood
B00FYO6VMI,0.01,low_likelihood
B00PUBC598,0.01,low_likelihood
B00ZZHVBMY,0.01,low_likelihood
B014LCP59S,0.01,low_likelihood
B014UPAHO4,0.01,low_likelihood
B0174EA22A,0.01,low_likelihood
B01M1MEMND,0.01,low_likelihood
B01M97VQRR,0.01,low_likelihood
B07G5KNZJN,0.01,low_likelihood
B07H85NTRW,0.01,low_likelihood
B07JNVXLXH,0.01,low_likelihood
B07KSRCVKF,0.01,low_likelihood
B07L8YL4F2,0.01,low_likelihood
B07Z9GFFBR,0.01,low_likelihood
B07ZHYLXM5,0.01,low_likelihood
B083Q37CHS,0.01,low_likelihood
B08516Z84X,0.01,low_likelihood
B089ZYNKD9,0.01,low_likelihood
B08CPHDWK6,0.01,low_likelihood
B08R43LWQ1,0.01,low_likelihood
B08TT289SK,0.01,low_likelihood
B0921FF53C,0.01,low_likelihood
B09DQQG4LS,0.01,low_likelihood
B09TLQ6QPZ,0.01,low_likelihood
B0B1XK1M4F,0.01,low_likelihood
B0B34ZFDTM,0.01,low_likelihood
B0B5F3NPN7,0.01,low_likelihood
B0BJJBLQKV,0.01,low_likelihood
B0BRS4JNDT,0.01,low_likelihood
B000144AA6,0.0,low_likelihood
B000CLIO9Q,0.0,low_likelihood
B000GBS80M,0.0,low_likelihood
B000GHK35E,0.0,low_likelihood
B000GRNYAK,0.0,low_likelihood
B000HG9RF6,0.0,low_likelihood
B000I0DVX0,0.0,low_likelihood
B0014CGT8A,0.0,low_likelihood
B0016CPKBA,0.0,low_likelihood
B0018AL3XY,0.0,low_likelihood
B001CM8L5G,0.0,low_likelihood
B001EU3ZR0,0.0,low_likelihood
B001HDMCWI,0.0,low_likelihood
B001NFNY2M,0.0,low_likelihood
B001UE70D0,0.0,low_likelihood
B001ULD8OS,0.0,low_likelihood
B00279L0D8,0.0,low_likelihood
B002B8DUA6,0.0,low_likelihood
B002OTK9LK,0.0,low_likelihood
B002VLZH36,0.0,low_likelihood
B002W8NW44,0.0,low_likelihood
B0034B4CZQ,0.0,low_likelihood
B003GC10QW,0.0,low_likelihood
B003KQJ9RG,0.0,low_likelihood
B003O86B4Y,0.0,low_likelihood
B003U9N2M6,0.0,low_likelihood
B003UNX4Q6,0.0,low_likelihood
B003VR4XNO,0.0,low_likelihood
B003YC1UZK,0.0,low_likelihood
B00403MWDG,0.0,low_likelihood
B0042A809W,0.0,low_likelihood
B0044XFW3Y,0.0,low_likelihood
B004567KT4,0.0,low_likelihood
B0045JK02A,0.0,low_likelihood
B0048A7NF8,0.0,low_likelihood
B004C438U4,0.0,low_likelihood
B004DEQMCO,0.0,low_likelihood
B004EYLVE2,0.0,low_likelihood
B004GGU9NC,0.0,low_likelihood
B004OXONPM,0.0,low_likelihood
B004RPOFWI,0.0,low_likelihood
B0058BKXP8,0.0,low_likelihood
B0059HID1W,0.0,low_likelihood
B005FK7UXK,0.0,low_likelihood
B005FVCA8E,0.0,low_likelihood
B005GG1IH2,0.0,low_likelihood
B005I3VYKY,0.0,low_likelihood
B005LCTNOG,0.0,low_likelihood
B005PK071W,0.0,low_likelihood
B005S2BXNI,0.0,low_likelihood
B005TKILB6,0.0,low_likelihood
B0064J7R8E,0.0,low_likelihood
B0065VM6J6,0.0,low_likelihood
B006UVG93U,0.0,low_likelihood
B006UZO56Y,0.0,low_likelihood
B006V99KQE,0.0,low_likelihood
B007023PU8,0.0,low_likelihood
B0071HKW2Q,0.0,low_likelihood
B0073E50QU,0.0,low_likelihood
B00742DAF4,0.0,low_likelihood
B0074COCOM,0.0,low_likelihood
B0078J9E44,0.0,low_likelihood
B007B2E448,0.0,low_likelihood
B007EN0NZ8,0.0,low_likelihood
B007IH20JC,0.0,low_likelihood
B007PSHDQO,0.0,low_likelihood
B007RLD110,0.0,low_likelihood
B007TWCCEY,0.0,low_likelihood
B007VMQ9Z0,0.0,low_likelihood
B0081GM5AI,0.0,low_likelihood
B00822PRRY,0.0,low_likelihood
B0085JJ90A,0.0,low_likelihood
B00877NE1K,0.0,low_likelihood
B0089FB73W,0.0,low_likelihood
B0089KJEWS,0.0,low_likelihood
B0089ZRW90,0.0,low_likelihood
B008IW0174,0.0,low_likelihood
B008J1JCKG,0.0,low_likelihood
B008YU8VOK,0.0,low_likelihood
B008Z4ZV9S,0.0,low_likelihood
B008ZGEWNC,0.0,low_likelihood
B0091SXXQ0,0.0,low_likelihood
B0097B63J0,0.0,low_likelihood
B009CBM0HO,0.0,low_likelihood
B009ELWA8G,0.0,low_likelihood
B009LB8CX6,0.0,low_likelihood
B009W5CYWG,0.0,low_likelihood
B009Y8VJD6,0.0,low_likelihood
B00A77VGPY,0.0,low_likelihood
B00AJBDER6,0.0,low_likelihood
B00AJSB8K4,0.0,low_likelihood
B00AMA1QEC,0.0,low_likelihood
B00AN9QAZ2,0.0,low_likelihood
B00ARGDD6K,0.0,low_likelihood
B00ATYAM8C,0.0,low_likelihood
B00B3SMDJY,0.0,low_likelihood
B00B71X878,0.0,low_likelihood
B00BIP8TTK,0.0,low_likelihood
B00BLZWK7O,0.0,low_likelihood
B00BNPN9FE,0.0,low_likelihood
B00BRSVXFK,0.0,low_likelihood
B00BZQ7ZPG,0.0,low_likelihood
B00C17A1DQ,0.0,low_likelihood
B00C9V23CG,0.0,low_likelihood
B00CBQ6VHM,0.0,low_likelihood
B00CGONV0Y,0.0,low_likelihood
B00CORDTWI,0.0,low_likelihood
B00CTKMK7U,0.0,low_likelihood
B00D3YQTZA,0.0,low_likelihood
B00DR72Y0C,0.0,low_likelihood
B00DRBAMHU,0.0,low_likelihood
B00DU6ZJ3Y,0.0,low_likelihood
B00DZMJ30S,0.0,low_likelihood
B00E38MTHW,0.0,low_likelihood
B00E3RQNMK,0.0,low_likelihood
B00EC9JSWG,0.0,low_likelihood
B00EFCBKQM,0.0,low_likelihood
B00EYXSBAU,0.0,low_likelihood
B00F1JO8TY,0.0,low_likelihood
B00F2DI4JE,0.0,low_likelihood
B00F2RHS92,0.0,low_likelihood
B00FBNKH0E,0.0,low_likelihood
B00FFZBV1M,0.0,low_likelihood
B00FPKG388,0.0,low_likelihood
B00FPNW5VY,0.0,low_likelihood
B00FYH8MF4,0.0,low_likelihood
B00FZR0YZE,0.0,low_likelihood
B00G4U994I,0.0,low_likelihood
B00GICI2CW,0.0,low_likelihood
B00GWKTNTQ,0.0,low_likelihood
B00GXL2AN0,0.0,low_likelihood
B00GZERUQC,0.0,low_likelihood
B00H346S7A,0.0,low_likelihood
B00HNWUPQW,0.0,low_likelihood
B00I1KGTC4,0.0,low_likelihood
B00I5IV6KM,0.0,low_likelihood
B00I9TMYVC,0.0,low_likelihood
B00ICD5U52,0.0,low_likelihood
B00IKUUFDE,0.0,low_likelihood
B00IL6SG42,0.0,low_likelihood
B00INTP95Q,0.0,low_likelihood
B00IP8BHZQ,0.0,low_likelihood
B00IPEECN4,0.0,low_likelihood
B00ITEOHHG,0.0,low_likelihood
B00IW84VB6,0.0,low_likelihood
B00J03JCV6,0.0,low_likelihood
B00J1PCWOM,0.0,low_likelihood
B00J39X3T4,0.0,low_likelihood
B00J92GV3K,0.0,low_likelihood
B00J9TTFK4,0.0,low_likelihood
B00JFK44O4,0.0,low_likelihood
B00JR0GM10,0.0,low_likelihood
B00JWS8PB2,0.0,low_likelihood
B00JWV7LQ4,0.0,low_likelihood
B00JYSMQEC,0.0,low_likelihood
B00K21F9BC,0.0,low_likelihood
B00K91PCG2,0.0,low_likelihood
B00KHEEHFI,0.0,low_likelihood
B00KV7TYYK,0.0,low_likelihood
B00L62EYGW,0.0,low_likelihood
B00L8J2NKW,0.0,low_likelihood
B00LIL4LJ6,0.0,low_likelihood
B00LNEOK4Y,0.0,low_likelihood
B00LTY074K,0.0,low_likelihood
B00LUNZWQI,0.0,low_likelihood
B00LX0HVTY,0.0,low_likelihood
B00M08E5HY,0.0,low_likelihood
B00M1W466O,0.0,low_likelihood
B00M4YC56M,0.0,low_likelihood
B00MAO9JRE,0.0,low_likelihood
B00MMI0OM2,0.0,low_likelihood
B00MN7TVJO,0.0,low_likelihood
B00MUDXETO,0.0,low_likelihood
B00N3CSK6S,0.0,low_likelihood
B00N4CEGEW,0.0,low_likelihood
B00NA8BVGG,0.0,low_likelihood
B00NIN52JU,0.0,low_likelihood
B00NPC5VSG,0.0,low_likelihood
B00NPNU16C,0.0,low_likelihood
B00NQ4VMXG,0.0,low_likelihood
B00NTSEZ7O,0.0,low_likelihood
B00NXBXG0Y,0.0,low_likelihood
B00NXH02LO,0.0,low_likelihood
B00O0RRR50,0.0,low_likelihood
B00O2QM0MO,0.0,low_likelihood
B00O6VZQJ4,0.0,low_likelihood
B00OHYRN7S,0.0,low_likelihood
B00ON3ASRK,0.0,low_likelihood
B00OQ22TOS,0.0,low_likelihood
B00P1OFS5W,0.0,low_likelihood
B00P36YGFQ,0.0,low_likelihood
B00PU05122,0.0,low_likelihood
B00Q5NIBMA,0.0,low_likelihood
B00QIR1VF2,0.0,low_likelihood
B00QSWMPOI,0.0,low_likelihood
B00R8L28CW,0.0,low_likelihood
B00RFAR2M2,0.0,low_likelihood
B00RQNNSQM,0.0,low_likelihood
B00RUB159C,0.0,low_likelihood
B00RV4ZIK0,0.0,low_likelihood
B00S8TYKTC,0.0,low_likelihood
B00SJ7QZU0,0.0,low_likelihood
B00SLQ3LZG,0.0,low_likelihood
B00T6N9Q4I,0.0,low_likelihood
B00TE1O9SU,0.0,low_likelihood
B00TECD6HY,0.0,low_likelihood
B00TXN9JJI,0.0,low_likelihood
B00U23O4UC,0.0,low_likelihood
B00UBOPUZK,0.0,low_likelihood
B00UCZEY0A,0.0,low_likelihood
B00UDMC404,0.0,low_likelihood
B00UJCEAAA,0.0,low_likelihood
B00UVBSQVI,0.0,low_likelihood
B00VJOTMIC,0.0,low_likelihood
B00VTGIPWO,0.0,low_likelihood
B00VX5UJ2U,0.0,low_likelihood
B00W57TS6S,0.0,low_likelihood
B00W57WH8Y,0.0,low_likelihood
B00W8VUDCO,0.0,low_likelihood
B00WH92M3K,0.0,low_likelihood
B00WLW539S,0.0,low_likelihood
B00X4IEVPA,0.0,low_likelihood
B00X627PIO,0.0,low_likelihood
B00XAT5MU6,0.0,low_likelihood
B00XBB9IBW,0.0,low_likelihood
B00XBUE8JA,0.0,low_likelihood
B00XG1WDL4,0.0,low_likelihood
B00XLEAED0,0.0,low_likelihood
B00XTAVDFY,0.0,low_likelihood
B00XTMHNUQ,0.0,low_likelihood
B00YN0BJ3U,0.0,low_likelihood
B00Z5HJ82O,0.0,low_likelihood
B00ZBWCROY,0.0,low_likelihood
B00ZCKRWOA,0.0,low_likelihood
B00ZG20HP0,0.0,low_likelihood
B0102GNOHW,0.0,low_likelihood
B0102I5F0O,0.0,low_likelihood
B0103J4TWC,0.0,low_likelihood
B010B0BUN4,0.0,low_likelihood
B010H7XUCU,0.0,low_likelihood
B010HDVJ68,0.0,low_likelihood
B010XD6XT0,0.0,low_likelihood
B01166FT1G,0.0,low_likelihood
B0116NVPM6,0.0,low_likelihood
B0118ZE6Y6,0.0,low_likelihood
B011PTO1VI,0.0,low_likelihood
B012EKZPZI,0.0,low_likelihood
B013EK236G,0.0,low_likelihood
B013GFKK8M,0.0,low_likelihood
B013LCULXY,0.0,low_likelihood
B013R0V8BE,0.0,low_likelihood
B0142JCKBQ,0.0,low_likelihood
B01471TZSU,0.0,low_likelihood
B014827ORM,0.0,low_likelihood
B014FTXY9U,0.0,low_likelihood
B014GN2OWS,0.0,low_likelihood
B014KO58NA,0.0,low_likelihood
B014VH1BE6,0.0,low_likelihood
B0151WOJXA,0.0,low_likelihood
B0159W2YDO,0.0,low_likelihood
B015H78BTW,0.0,low_likelihood
B015WIGATY,0.0,low_likelihood
B015ZXDQFM,0.0,low_likelihood
B016CCHJBC,0.0,low_likelihood
B016H2I1YQ,0.0,low_likelihood
B016J5VZ4Y,0.0,low_likelihood
B016KJE6FE,0.0,low_likelihood
B016N918A2,0.0,low_likelihood
B016YUN4Y8,0.0,low_likelihood
B0170O4CI4,0.0,low_likelihood
B017AR318S,0.0,low_likelihood
B017BV70EY,0.0,low_likelihood
B017FIK3TC,0.0,low_likelihood
B017I6L29G,0.0,low_likelihood
B017SPMSS6,0.0,low_likelihood
B017WP9BL4,0.0,low_likelihood
B01851U1IQ,0.0,low_likelihood
B0187BDTSS,0.0,low_likelihood
B0188GOVOI,0.0,low_likelihood
B018G4RIDI,0.0,low_likelihood
B018IMTCUK,0.0,low_likelihood
B018MSDI6Y,0.0,low_likelihood
B018MUFW2A,0.0,low_likelihood
B018NHGNZ2,0.0,low_likelihood
B0196PONNY,0.0,low_likelihood
B019C30Z5K,0.0,low_likelihood
B019P5WRLK,0.0,low_likelihood
B019YJWYBA,0.0,low_likelihood
B019ZVUAGI,0.0,low_likelihood
B01A4DPM3C,0.0,low_likelihood
B01A6LZQ60,0.0,low_likelihood
B01A7K2JF6,0.0,low_likelihood
B01AD159O2,0.0,low_likelihood
B01AMK9SKK,0.0,low_likelihood
B01ANPA5NS,0.0,low_likelihood
B01AWZCK64,0.0,low_likelihood
B01AX1HGWK,0.0,low_likelihood
B01AXYMLZE,0.0,low_likelihood
B01B9WWUM8,0.0,low_likelihood
B01BLUCCGM,0.0,low_likelihood
B01BNU27AG,0.0,low_likelihood
B01BTGPMYM,0.0,low_likelihood
B01BZOZQ7Q,0.0,low_likelihood
B01C3GWGX2,0.0,low_likelihood
B01C4U3GX6,0.0,low_likelihood
B01C5KBM6I,0.0,low_likelihood
B01C7YEW82,0.0,low_likelihood
B01C9A8ROY,0.0,low_likelihood
B01CEBBO2U,0.0,low_likelihood
B01CG91FUQ,0.0,low_likelihood
B01CGUCV6C,0.0,low_likelihood
B01CNC7M2G,0.0,low_likelihood
B01COS3TIU,0.0,low_likelihood
B01CQL5ZAK,0.0,low_likelihood
B01CTYX6O6,0.0,low_likelihood
B01CVNV10G,0.0,low_likelihood
B01DFQMI8C,0.0,low_likelihood
B01DKV14JQ,0.0,low_likelihood
B01DL44AZ2,0.0,low_likelihood
B01DMRY89Q,0.0,low_likelihood
B01DOWDE4Y,0.0,low_likelihood
B01DQ2CE6Q,0.0,low_likelihood
B01DYJPGSO,0.0,low_likelihood
B01E3ARFZU,0.0,low_likelihood
B01EF1FB5I,0.0,low_likelihood
B01EM470LQ,0.0,low_likelihood
B01EN9W16Y,0.0,low_likelihood
B01EYYKR8C,0.0,low_likelihood
B01EZW7L8W,0.0,low_likelihood
B01F5M10TW,0.0,low_likelihood
B01FEQJBEA,0.0,low_likelihood
B01FKMH6DQ,0.0,low_likelihood
B01FRHFBZ4,0.0,low_likelihood
B01FWG0Y8E,0.0,low_likelihood
B01FY0KF3W,0.0,low_likelihood
B01G1EH3MG,0.0,low_likelihood
B01G23C4D4,0.0,low_likelihood
B01GK2SL9I,0.0,low_likelihood
B01GNH4YEQ,0.0,low_likelihood
B01GS4DEY0,0.0,low_likelihood
B01H457YT8,0.0,low_likelihood
B01H6ZT0C0,0.0,low_likelihood
B01H7OSPV2,0.0,low_likelihood
B01H863LIQ,0.0,low_likelihood
B01HD1ZVWK,0.0,low_likelihood
B01HECM82Y,0.0,low_likelihood
B01HECZZQK,0.0,low_likelihood
B01HN6HAC4,0.0,low_likelihood
B01HOBQZYW,0.0,low_likelihood
B01HYU6RX2,0.0,low_likelihood
B01I0D6KY8,0.0,low_likelihood
B01I5DX7VW,0.0,low_likelihood
B01I82I3XM,0.0,low_likelihood
B01I9EWAVA,0.0,low_likelihood
B01I9G4B0Q,0.0,low_likelihood
B01I9JFMLA,0.0,low_likelihood
B01IAFV4EC,0.0,low_likelihood
B01IAJ1DIU,0.0,low_likelihood
B01IDRYQLU,0.0,low_likelihood
B01IK3VV5Q,0.0,low_likelihood
B01J28KVD6,0.0,low_likelihood
B01JH33KMK,0.0,low_likelihood
B01JUOA038,0.0,low_likelihood
B01K18JVRS,0.0,low_likelihood
B01K55QCTC,0.0,low_likelihood
B01K8WCQLA,0.0,low_likelihood
B01KBXQR9S,0.0,low_likelihood
B01KFP7OIK,0.0,low_likelihood
B01KIKC0KY,0.0,low_likelihood
B01KUD79DM,0.0,low_likelihood
B01KV6I4SM,0.0,low_likelihood
B01L2MR1SS,0.0,low_likelihood
B01L6WQMV6,0.0,low_likelihood
B01LAGRB4U,0.0,low_likelihood
B01LDUTJG6,0.0,low_likelihood
B01LKEJTUQ,0.0,low_likelihood
B01LNMW6SC,0.0,low_likelihood
B01LWYSGD6,0.0,low_likelihood
B01LYCJSER,0.0,low_likelihood
B01LZ5S3RQ,0.0,low_likelihood
B01LZA31DT,0.0,low_likelihood
B01M0LPSRS,0.0,low_likelihood
B01M0YUEIZ,0.0,low_likelihood
B01M193ICH,0.0,low_likelihood
B01M1LATYH,0.0,low_likelihood
B01M1RNTRI,0.0,low_likelihood
B01M63V1MP,0.0,low_likelihood
B01M6CJLG2,0.0,low_likelihood
B01M71S0IB,0.0,low_likelihood
B01M8LJF3M,0.0,low_likelihood
B01MA1JWCF,0.0,low_likelihood
B01MCRKD5N,0.0,low_likelihood
B01MDKX64P,0.0,low_likelihood
B01MFBT8ZM,0.0,low_likelihood
B01MFF4XVU,0.0,low_likelihood
B01MG1UM7Z,0.0,low_likelihood
B01MRNMS3T,0.0,low_likelihood
B01MRS36L7,0.0,low_likelihood
B01MS40UOI,0.0,low_likelihood
B01MSLUCC4,0.0,low_likelihood
B01MT1K1SC,0.0,low_likelihood
B01MT7OTX7,0.0,low_likelihood
B01MTK4PEN,0.0,low_likelihood
B01MUEF415,0.0,low_likelihood
B01MXEH0YF,0.0,low_likelihood
B01MY2KSVP,0.0,low_likelihood
B01MY6UDTX,0.0,low_likelihood
B01MYNODJU,0.0,low_likelihood
B01MYPC13R,0.0,low_likelihood
B01MYSA7ZI,0.0,low_likelihood
B01MZ37WE6,0.0,low_likelihood
B01MZE4YAC,0.0,low_likelihood
B01N07OQ12,0.0,low_likelihood
B01N2WINYR,0.0,low_likelihood
B01N4X6ZMJ,0.0,low_likelihood
B01N6SUV8K,0.0,low_likelihood
B01N6ZGDQ5,0.0,low_likelihood
B01N74MBV8,0.0,low_likelihood
B01N7TTU8C,0.0,low_likelihood
B01N7TWD24,0.0,low_likelihood
B01N8XUH7C,0.0,low_likelihood
B01N97BFAS,0.0,low_likelihood
B01NAE4SUR,0.0,low_likelihood
B01NCOZY22,0.0,low_likelihood
B06WVDY38N,0.0,low_likelihood
B06X3WY6DD,0.0,low_likelihood
B06X6MTK7H,0.0,low_likelihood
B06XBQKYVR,0.0,low_likelihood
B06XD43C62,0.0,low_likelihood
B06XG8WYYW,0.0,low_likelihood
B06XJ4VYG3,0.0,low_likelihood
B06XJ5ZTN5,0.0,low_likelihood
B06XK95Q6X,0.0,low_likelihood
B06XKLCKHK,0.0,low_likelihood
B06XL16BML,0.0,low_likelihood
B06XRWKJVW,0.0,low_likelihood
B06XS3X7B6,0.0,low_likelihood
B06XS4ZR5C,0.0,low_likelihood
B06XSJLBH4,0.0,low_likelihood
B06XT714QP,0.0,low_likelihood
B06XWC2RKM,0.0,low_likelihood
B06XZ2JG95,0.0,low_likelihood
B06Y1WN8X4,0.0,low_likelihood
B06Y2LFH6Y,0.0,low_likelihood
B06Y6JM1RM,0.0,low_likelihood
B06ZXW5CGP,0.0,low_likelihood
B06ZZYJ46M,0.0,low_likelihood
B0711JDM5B,0.0,low_likelihood
B0711YRHVL,0.0,low_likelihood
B0711Z8Y79,0.0,low_likelihood
B0714R2TL3,0.0,low_likelihood
B071992SMQ,0.0,low_likelihood
B0719FJJCG,0.0,low_likelihood
B071D877KZ,0.0,low_likelihood
B071F1T9S6,0.0,low_likelihood
B071GVGTBP,0.0,low_likelihood
B071GYTPQS,0.0,low_likelihood
B071H5XWKH,0.0,low_likelihood
B071HCGQHL,0.0,low_likelihood
B071JMDQMR,0.0,low_likelihood
B071P1KZ9P,0.0,low_likelihood
B071WBG439,0.0,low_likelihood
B071WT3WC1,0.0,low_likelihood
B071X9NN1Z,0.0,low_likelihood
B071XNWXF9,0.0,low_likelihood
B071Y2Y1TM,0.0,low_likelihood
B071YC9DD9,0.0,low_likelihood
B071ZDSLY3,0.0,low_likelihood
B071ZZT6JB,0.0,low_likelihood
B072333FB6,0.0,low_likelihood
B0724ZHHDF,0.0,low_likelihood
B072BKNBZ9,0.0,low_likelihood
B072F9296R,0.0,low_likelihood
B072N4V2QD,0.0,low_likelihood
B072N57RPY,0.0,low_likelihood
B072NF96ZH,0.0,low_likelihood
B072PTLN1L,0.0,low_likelihood
B0732TNTXY,0.0,low_likelihood
B0732YF725,0.0,low_likelihood
B0734YS4RD,0.0,low_likelihood
B07396LT2J,0.0,low_likelihood
B073CFYSWD,0.0,low_likelihood
B073FFVQMS,0.0,low_likelihood
B073K8N7YS,0.0,low_likelihood
B073S9DXLP,0.0,low_likelihood
B073TRT2T5,0.0,low_likelihood
B073V38X9F,0.0,low_likelihood
B073VL8RV7,0.0,low_likelihood
B073X7VM3J,0.0,low_likelihood
B073XL21MV,0.0,low_likelihood
B073Y2PF1K,0.0,low_likelihood
B073ZX3T5Q,0.0,low_likelihood
B0747V84K1,0.0,low_likelihood
B074862PH5,0.0,low_likelihood
B074998Y19,0.0,low_likelihood
B074KHCJF1,0.0,low_likelihood
B074N76P71,0.0,low_likelihood
B074P4Y4HW,0.0,low_likelihood
B074QTDSBH,0.0,low_likelihood
B074WDLGK3,0.0,low_likelihood
B074Z3KSKZ,0.0,low_likelihood
B074Z794PX,0.0,low_likelihood
B07512ZTXZ,0.0,low_likelihood
B0751BGFH8,0.0,low_likelihood
B0752WB5D3,0.0,low_likelihood
B0756C8FQ2,0.0,low_likelihood
B0756S5KQG,0.0,low_likelihood
B07571RMS3,0.0,low_likelihood
B0757FPBTW,0.0,low_likelihood
B07583JR1F,0.0,low_likelihood
B0759R14XD,0.0,low_likelihood
B0759SNSHP,0.0,low_likelihood
B075C6FX23,0.0,low_likelihood
B075CXRG4C,0.0,low_likelihood
B075D4TMG9,0.0,low_likelihood
B075D9YZJT,0.0,low_likelihood
B075FPDV47,0.0,low_likelihood
B075LS47D1,0.0,low_likelihood
B075LXVL3W,0.0,low_likelihood
B075NRB5Z2,0.0,low_likelihood
B075VL5N6Z,0.0,low_likelihood
B075ZPJ8JY,0.0,low_likelihood
B0761NCBSH,0.0,low_likelihood
B07699XTFY,0.0,low_likelihood
B076BNX4YM,0.0,low_likelihood
B076BRN7C1,0.0,low_likelihood
B076F4CBM6,0.0,low_likelihood
B076GYTXQ8,0.0,low_likelihood
B076H7YQPV,0.0,low_likelihood
B076J7VB8G,0.0,low_likelihood
B076KR11DN,0.0,low_likelihood
B076KYCB8B,0.0,low_likelihood
B076LKFG1T,0.0,low_likelihood
B076P9H38P,0.0,low_likelihood
B076Q4429C,0.0,low_likelihood
B076Q58P74,0.0,low_likelihood
B076Q5V3K7,0.0,low_likelihood
B076S5JZYC,0.0,low_likelihood
B077129R8Q,0.0,low_likelihood
B0771M74B9,0.0,low_likelihood
B0772HD834,0.0,low_likelihood
B0773Y37XC,0.0,low_likelihood
